symbol,display_symbol,name_en,name_local,sector,description,open,high,low,close,prev_close,price,change_pct,gap_pct,candle_body_pct,candle_range_pct,upper_shadow_pct,lower_shadow_pct,candle_type,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,price_to_book,return_on_equity,revenue_growth,market_cap,target_price,upside_pct,macd,macd_signal,macd_hist,macd_state,bollinger_width_pct,bollinger_percent_b,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,near_count,chart_score,technical_score,fundamental_score,theme_score,flow_score,composite_score
006650.KS,006650,대한유화,대한유화,화학,대한유화 (KOSPI200),184000.0,188300.0,176500.0,181100.0,188000.0,181100.0,-3.67,-2.13,-1.58,6.41,2.34,2.5,Bearish,67.3,190700.0,78100.0,-5.0,1.3,,,,,,,,7875.1789,5060.6462,2814.5328,Bullish,32.15,0.997,Strong Uptrend,5,149498.0,21.14,False,147934.0,22.42,False,125487.0,44.32,False,0,68.0,70.0,50,45.93,51.0,59.89
075580.KS,075580,세진중공업,세진중공업,Unknown,세진중공업 (KOSPI),20950.0,20950.0,20350.0,20550.0,21200.0,20550.0,-3.07,-1.18,-1.91,2.86,0.0,0.95,Strong Bearish,60.8,26100.0,8290.0,-21.3,0.64,,,,,,,,985.4155,734.4448,250.9707,Positive,35.24,0.738,Downtrend,2,18128.0,13.36,False,18458.0,11.33,False,16897.0,21.62,False,0,32.0,59.6,50,49.6,52.75,47.21
090460.KS,090460,비에이치,비에이치,Unknown,비에이치 (KOSPI),35350.0,36100.0,33850.0,34500.0,35300.0,34500.0,-2.27,0.14,-2.4,6.36,2.12,1.84,Bearish,69.5,36050.0,11970.0,-4.3,0.63,,,,,,,,3844.1008,3384.5098,459.5911,Positive,82.68,0.742,Strong Uptrend,5,22604.0,52.63,False,19839.0,73.9,False,17571.0,96.35,False,0,65.0,52.6,50,49.6,47.0,54.79
280360.KS,280360,롯데웰푸드,롯데웰푸드,식품,롯데웰푸드 (KOSPI200),122300.0,122400.0,120100.0,121100.0,122300.0,121100.0,-0.98,0.0,-0.98,1.88,0.08,0.82,Bearish,59.4,135600.0,106300.0,-10.7,1.3,,,,,,,,1904.8301,993.7556,911.0745,Positive,14.74,0.814,Strong Uptrend,5,118032.0,2.6,False,117788.0,2.81,False,117366.0,3.18,False,0,75.0,70.6,50,47.6,61.25,63.41
100840.KS,100840,SNT에너지,SNT에너지,Unknown,SNT에너지 (KOSPI),57800.0,58000.0,53200.0,56200.0,58500.0,56200.0,-3.93,-1.2,-2.77,8.3,0.35,5.19,Bearish,54.3,64100.0,34300.0,-12.3,0.65,,,,,,,,1939.3852,2196.4488,-257.0636,Bearish,22.4,0.498,Uptrend,4,49111.0,14.43,False,44412.0,26.54,False,46068.0,21.99,False,0,56.0,57.0,50,49.6,52.75,53.76
009450.KS,009450,경동나비엔,경동나비엔,Unknown,경동나비엔 (KOSPI),79000.0,80100.0,76000.0,77700.0,77000.0,77700.0,0.91,2.6,-1.65,5.19,1.39,2.15,Bearish,69.3,92900.0,53600.0,-16.4,2.61,,,,,,,,3143.609,2306.2206,837.3885,Bullish,27.19,0.97,Neutral,3,64875.0,19.77,False,61568.0,26.2,False,69202.0,12.28,False,0,44.0,60.0,50,49.6,72.5,52.89
005300.KS,005300,롯데칠성,롯데칠성,음료,롯데칠성 (KOSPI200),122000.0,123400.0,121400.0,122400.0,123500.0,122400.0,-0.89,-1.21,0.33,1.64,0.82,0.49,Bullish,53.2,148200.0,100600.0,-17.4,0.87,,,,,,,,700.0878,8.3072,691.7806,Positive,12.49,0.692,Downtrend,2,125575.0,-2.53,False,126827.0,-3.49,False,123197.0,-0.65,True,1,50.67,78.0,50,37.77,57.25,56.09
000815.KS,000815,삼성화재우,삼성화재우,Unknown,삼성화재우 (KOSPI),371000.0,374500.0,367000.0,372500.0,371000.0,372500.0,0.4,0.0,0.4,2.02,0.54,1.08,Bullish Reversal,47.4,452000.0,276000.0,-17.6,0.71,,,,,,,,-2668.9592,-3271.3871,602.4279,Bullish,5.86,0.49,Uptrend,4,387850.0,-3.96,False,378692.0,-1.64,True,353688.0,5.32,False,1,74.67,82.6,50,49.6,61.0,66.59
365550.KS,365550,ESR켄달스퀘어리츠,ESR켄달스퀘어리츠,Unknown,ESR켄달스퀘어리츠 (KOSPI),4410.0,4535.0,4270.0,4525.0,4380.0,4525.0,3.31,0.68,2.61,6.01,0.23,3.17,Bullish Reversal,52.3,4852.0,4075.0,-6.7,1.45,,,,,,,,35.2654,50.0743,-14.8089,Improving,6.49,0.441,Uptrend,4,4402.0,2.79,False,4379.0,3.33,False,4393.0,3.0,False,0,63.0,85.2,50,49.6,68.25,64.47
499790.KS,499790,GS피앤엘,GS피앤엘,Unknown,GS피앤엘 (KOSPI),57800.0,58600.0,53300.0,55300.0,59000.0,55300.0,-6.27,-2.03,-4.33,9.17,1.38,3.46,Bearish,61.5,64600.0,19260.0,-14.4,1.13,,,,,,,,2401.3964,1198.0228,1203.3736,Positive,43.5,0.821,Strong Uptrend,5,50552.0,9.39,False,47725.0,15.87,False,44337.0,24.73,False,0,68.0,59.6,50,49.6,56.75,58.41
484870.KS,484870,엠앤씨솔루션,엠앤씨솔루션,Unknown,엠앤씨솔루션 (KOSPI),120600.0,120600.0,113400.0,115400.0,117000.0,115400.0,-1.37,3.08,-4.31,5.97,0.0,1.66,Strong Bearish,49.9,222500.0,91700.0,-48.1,0.96,,,,,,,,174.2813,-649.2574,823.5387,Positive,18.97,0.594,Strong Downtrend,0,121243.0,-4.82,False,134361.0,-14.11,False,150822.0,-23.49,False,0,0.0,67.6,50,49.6,50.5,39.39
451800.KS,451800,한화리츠,한화리츠,Unknown,한화리츠 (KOSPI),5910.0,6240.0,5630.0,5970.0,5930.0,5970.0,0.67,-0.34,1.02,10.32,4.57,4.74,Long Lower Doji,53.7,6850.0,3775.0,-12.8,1.29,,,,,,,,310.3519,317.9397,-7.5878,Bearish,34.69,0.531,Strong Uptrend,5,5283.0,13.0,False,4731.0,26.19,False,4344.0,37.43,False,0,68.0,72.6,50,49.6,70.0,62.99
005690.KS,005690,파미셀,파미셀,Unknown,파미셀 (KOSPI),19830.0,19860.0,17740.0,18110.0,19770.0,18110.0,-8.4,0.3,-8.67,10.69,0.15,1.87,Strong Bearish,53.1,19800.0,9710.0,-8.5,1.92,,,,,,,,804.7155,743.5294,61.1861,Positive,35.82,0.575,Strong Uptrend,5,16302.0,11.09,False,15987.0,13.28,False,14182.0,27.7,False,0,68.0,73.6,50,49.6,58.5,62.09
009240.KS,009240,한샘,한샘,가구,한샘 (KOSPI200),43950.0,46350.0,43550.0,45200.0,44450.0,45200.0,1.69,-1.12,2.84,6.37,2.62,0.91,Bullish,69.7,51400.0,38400.0,-12.1,2.84,,,,,,,,163.3991,-623.9398,787.3389,Bullish,18.04,1.237,Strong Downtrend,1,42968.0,5.19,False,44266.0,2.11,False,44370.0,1.87,True,1,38.67,62.4,50,43.83,72.5,51.03
033240.KS,033240,자화전자,자화전자,Unknown,자화전자 (KOSPI),50000.0,50400.0,48000.0,48650.0,49650.0,48650.0,-2.01,0.7,-2.7,4.8,0.8,1.3,Bearish,67.5,49650.0,11170.0,-2.0,0.79,,,,,,,,3333.2114,2197.4351,1135.7763,Positive,62.2,0.825,Strong Uptrend,5,39488.0,23.2,False,30837.0,57.77,False,24221.0,100.86,False,0,65.0,56.6,50,49.6,47.0,55.79
003470.KS,003470,유안타증권,유안타증권,Unknown,유안타증권 (KOSPI),5500.0,5530.0,5230.0,5250.0,5450.0,5250.0,-3.67,0.92,-4.55,5.45,0.55,0.36,Strong Bearish,56.6,5880.0,2715.0,-10.7,0.95,,,,,,,,145.5775,97.4457,48.1317,Positive,23.35,0.721,Strong Uptrend,5,4928.0,6.53,False,4376.0,19.97,False,3999.0,31.28,False,0,68.0,67.6,50,49.6,52.75,60.01
192400.KS,192400,쿠쿠홀딩스,쿠쿠홀딩스,Unknown,쿠쿠홀딩스 (KOSPI),30650.0,30650.0,29450.0,29450.0,30500.0,29450.0,-3.44,0.49,-3.92,3.92,0.0,0.0,Strong Bearish,57.2,34750.0,23400.0,-15.3,1.21,,,,,,,,386.0555,230.5632,155.4924,Positive,11.36,0.778,Downtrend,2,28417.0,3.64,False,28558.0,3.12,False,29677.0,-0.76,True,1,50.67,73.6,50,49.6,56.75,56.72
006110.KS,006110,삼아알미늄,삼아알미늄,Unknown,삼아알미늄 (KOSPI),72800.0,74800.0,63700.0,68800.0,72600.0,68800.0,-5.23,0.28,-5.49,15.25,2.75,7.01,Bearish,67.0,72600.0,17610.0,-5.2,0.45,,,,,,,,9176.6484,8218.429,958.2194,Positive,85.94,0.746,Strong Uptrend,5,39716.0,73.23,False,32234.0,113.44,False,27081.0,154.05,False,0,68.0,62.6,50,49.6,47.0,58.19
285130.KS,285130,SK케미칼,SK케미칼,화학,SK케미칼 (KOSPI200),61400.0,61900.0,59200.0,59400.0,62400.0,59400.0,-4.81,-1.6,-3.26,4.4,0.81,0.33,Strong Bearish,54.5,79800.0,36650.0,-25.6,1.98,,,,,,,,694.2065,204.717,489.4895,Positive,20.28,0.708,Downtrend,2,59272.0,0.22,True,64671.0,-8.15,False,63881.0,-7.01,False,1,50.67,73.6,50,45.93,64.25,56.92
066575.KS,066575,LG전자우,LG전자우,Unknown,LG전자우 (KOSPI),61400.0,64300.0,60300.0,60300.0,59900.0,60300.0,0.67,2.5,-1.79,6.51,4.72,0.0,Bearish Rejection,64.2,67900.0,34450.0,-11.2,2.31,,,,,,,,1994.7058,1139.0408,855.665,Positive,28.09,0.898,Strong Uptrend,5,53907.0,11.86,False,51952.0,16.07,False,45100.0,33.7,False,0,68.0,63.6,50,49.6,68.25,60.56
137310.KS,137310,에스디바이오센서,에스디바이오센서,의료기기,에스디바이오센서 (KOSPI200),8300.0,8420.0,8240.0,8420.0,8350.0,8420.0,0.84,-0.6,1.45,2.17,0.0,0.72,Strong Bullish,52.5,12070.0,7260.0,-30.2,0.65,,,,,,,,125.515,132.7614,-7.2464,Bearish,23.79,0.569,Strong Downtrend,1,8285.0,1.63,True,8678.0,-2.97,False,9506.0,-11.42,False,1,30.67,68.0,50,37.88,54.25,47.31
057050.KS,057050,현대홈쇼핑,현대홈쇼핑,Unknown,현대홈쇼핑 (KOSPI),86700.0,87700.0,84400.0,84900.0,87100.0,84900.0,-2.53,-0.46,-2.08,3.81,1.15,0.58,Bearish,55.5,94200.0,48300.0,-9.9,1.19,,,,,,,,2201.7263,1697.1973,504.529,Positive,22.57,0.7,Strong Uptrend,5,78693.0,7.89,False,66692.0,27.3,False,60759.0,39.73,False,0,68.0,70.6,50,49.6,51.0,60.59
108320.KS,108320,LX세미콘,LX세미콘,Unknown,LX세미콘 (KOSPI),63400.0,64100.0,62000.0,62600.0,61800.0,62600.0,1.29,2.59,-1.26,3.31,1.1,0.95,Bearish,65.9,66700.0,47200.0,-6.1,1.04,,,,,,,,2965.8355,1982.4447,983.3908,Positive,38.33,0.844,Neutral,3,53812.0,16.33,False,52698.0,18.79,False,55655.0,12.48,False,0,44.0,59.6,50,49.6,59.25,51.47
036530.KS,036530,SNT홀딩스,SNT홀딩스,Unknown,SNT홀딩스 (KOSPI),65300.0,65300.0,61600.0,62100.0,63900.0,62100.0,-2.82,2.19,-4.9,5.67,0.0,0.77,Strong Bearish,50.7,88200.0,31100.0,-29.6,1.07,,,,,,,,686.6893,683.3364,3.3529,Positive,13.17,0.531,Neutral,3,60870.0,2.02,False,59116.0,5.05,False,59372.0,4.59,False,0,51.0,67.6,50,49.6,56.75,55.31
009155.KS,009155,삼성전기우,삼성전기우,Unknown,삼성전기우 (KOSPI),353500.0,367500.0,344000.0,348000.0,351000.0,348000.0,-0.85,0.71,-1.56,6.65,3.96,1.13,Bearish Rejection,81.0,351000.0,53200.0,-0.9,1.32,,,,,,,,43864.6046,35978.1999,7886.4048,Positive,96.47,0.847,Strong Uptrend,5,192567.0,80.72,False,154628.0,125.06,False,113398.0,206.88,False,0,65.0,53.6,50,49.6,55.5,55.89
071055.KS,071055,한국금융지주우,한국금융지주우,Unknown,한국금융지주우 (KOSPI),176600.0,176600.0,172100.0,172100.0,173500.0,172100.0,-0.81,1.79,-2.55,2.55,0.0,0.0,Strong Bearish,53.1,189500.0,55500.0,-9.2,0.71,,,,,,,,3291.7215,3480.9199,-189.1984,Bearish,21.56,0.556,Strong Uptrend,5,165653.0,3.89,False,147467.0,16.7,False,121460.0,41.69,False,0,75.0,54.0,50,49.6,51.5,58.59
003030.KS,003030,세아제강지주,세아제강지주,철강,세아제강지주 (KOSPI200),250500.0,253000.0,237000.0,240000.0,245500.0,240000.0,-2.24,2.04,-4.19,6.39,1.0,1.2,Strong Bearish,61.8,253000.0,113000.0,-5.1,1.63,,,,,,,,11330.1272,11567.4348,-237.3075,Improving,23.83,0.691,Uptrend,4,181640.0,32.13,False,157638.0,52.25,False,176352.0,36.09,False,0,56.0,66.6,50,41.7,58.5,55.56
079900.KS,079900,전진건설로봇,전진건설로봇,Unknown,전진건설로봇 (KOSPI),67800.0,67800.0,64000.0,64100.0,66000.0,64100.0,-2.88,2.73,-5.46,5.6,0.0,0.15,Strong Bearish,51.1,73000.0,41600.0,-12.2,0.34,,,,,,,,2142.1827,2756.1012,-613.9185,Bearish,27.82,0.41,Strong Uptrend,5,59408.0,7.9,False,53472.0,19.88,False,51703.0,23.98,False,0,68.0,54.0,50,49.6,52.75,56.61
006120.KS,006120,SK디스커버리,SK디스커버리,Unknown,SK디스커버리 (KOSPI),59000.0,59000.0,55900.0,55900.0,59000.0,55900.0,-5.25,0.0,-5.25,5.25,0.0,0.0,Strong Bearish,45.3,68200.0,40150.0,-18.0,1.7,,,,,,,,215.5029,579.9762,-364.4733,Bearish,27.11,0.355,Downtrend,2,57337.0,-2.51,False,59132.0,-5.47,False,56368.0,-0.83,True,1,50.67,63.0,50,49.6,64.25,54.82
00088K.KS,00088K,한화3우B,한화3우B,Unknown,한화3우B (KOSPI),49950.0,50800.0,49200.0,49500.0,49700.0,49500.0,-0.4,0.5,-0.9,3.2,1.7,0.6,Bearish Rejection,53.9,56100.0,19180.0,-11.8,1.2,,,,,,,,710.8026,629.8094,80.9931,Positive,15.39,0.636,Strong Uptrend,5,48268.0,2.55,False,44422.0,11.43,False,40332.0,22.73,False,0,75.0,74.6,50,49.6,61.25,64.72
003160.KS,003160,디아이,디아이,Unknown,디아이 (KOSPI),34800.0,34900.0,32600.0,33250.0,34550.0,33250.0,-3.76,0.72,-4.45,6.61,0.29,1.87,Strong Bearish,52.4,38750.0,12620.0,-14.2,0.81,,,,,,,,495.5881,70.7776,424.8105,Positive,26.96,0.692,Strong Uptrend,5,33237.0,0.04,True,29086.0,14.32,False,22554.0,47.42,False,1,86.67,67.6,50,49.6,52.75,65.62
248070.KS,248070,솔루엠,솔루엠,Unknown,솔루엠 (KOSPI),19900.0,19900.0,19130.0,19400.0,19950.0,19400.0,-2.76,-0.25,-2.51,3.87,0.0,1.36,Bearish,57.8,19950.0,14780.0,-2.8,0.79,,,,,,,,642.2788,614.7754,27.5034,Positive,30.34,0.63,Strong Uptrend,5,17768.0,9.19,False,17237.0,12.55,False,16918.0,14.67,False,0,65.0,67.6,50,49.6,47.0,58.54
002020.KS,002020,코오롱,코오롱,Unknown,코오롱 (KOSPI),74700.0,74900.0,71300.0,72000.0,75000.0,72000.0,-4.0,-0.4,-3.61,4.82,0.27,0.94,Strong Bearish,64.0,75000.0,21850.0,-4.0,1.92,,,,,,,,1954.2673,803.951,1150.3163,Bullish,27.01,1.027,Strong Uptrend,5,61988.0,16.15,False,55655.0,29.37,False,48781.0,47.6,False,0,65.0,62.0,50,49.6,58.5,58.29
064960.KS,064960,SNT모티브,SNT모티브,Unknown,SNT모티브 (KOSPI),37300.0,37300.0,35000.0,35000.0,37250.0,35000.0,-6.04,0.13,-6.17,6.17,0.0,0.0,Strong Bearish,51.8,39450.0,26900.0,-11.3,1.83,,,,,,,,601.1407,400.1537,200.987,Positive,12.57,0.59,Uptrend,4,34275.0,2.12,False,34150.0,2.49,False,33636.0,4.06,False,0,63.0,73.6,50,49.6,64.25,61.16
336370.KS,336370,솔루스첨단소재,솔루스첨단소재,Unknown,솔루스첨단소재 (KOSPI),14870.0,14920.0,13090.0,13090.0,15430.0,13090.0,-15.17,-3.63,-11.97,12.31,0.34,0.0,Strong Bearish,56.7,16150.0,6980.0,-18.9,2.48,,,,,,,,1623.7675,1354.5258,269.2417,Positive,91.15,0.615,Strong Uptrend,5,9708.0,34.84,False,8947.0,46.31,False,8662.0,51.12,False,0,68.0,73.6,50,49.6,64.25,62.66
025540.KS,025540,한국단자,한국단자,Unknown,한국단자 (KOSPI),93000.0,94000.0,90200.0,91400.0,89900.0,91400.0,1.67,3.45,-1.72,4.09,1.08,1.29,Bearish,73.1,91400.0,57900.0,0.0,1.38,,,,,,,,3767.2611,2779.6975,987.5635,Bullish,31.37,0.898,Strong Uptrend,5,77108.0,18.54,False,72309.0,26.4,False,67632.0,35.14,False,0,65.0,60.0,50,49.6,59.25,57.86
004490.KS,004490,세방전지,세방전지,자동차부품,세방전지 (KOSPI200),68600.0,68600.0,65500.0,66000.0,67400.0,66000.0,-2.08,1.78,-3.79,4.52,0.0,0.73,Strong Bearish,61.1,74400.0,57900.0,-11.3,1.45,,,,,,,,1269.3269,648.8297,620.4972,Positive,16.55,0.846,Strong Downtrend,1,63162.0,4.49,False,63274.0,4.31,False,64915.0,1.67,True,1,38.67,62.6,50,33.72,56.75,47.98
030190.KS,030190,NICE평가정보,NICE평가정보,Unknown,NICE평가정보 (KOSPI),15760.0,15790.0,14740.0,15300.0,15610.0,15300.0,-1.99,0.96,-2.92,6.66,0.19,3.55,Bearish,42.4,18200.0,11950.0,-15.9,0.79,,,,,,,,-184.5451,-230.3167,45.7716,Positive,10.35,0.325,Downtrend,2,16438.0,-6.92,False,16573.0,-7.68,False,15825.0,-3.32,False,0,39.0,67.6,50,49.6,57.25,51.76
071320.KS,071320,지역난방공사,지역난방공사,복합유틸리티,지역난방공사 (KOSPI200),77000.0,77300.0,75800.0,76500.0,76600.0,76500.0,-0.13,0.52,-0.65,1.95,0.39,0.91,Bearish,44.1,112400.0,50400.0,-31.9,1.42,,,,,,,,-1503.3525,-2172.8184,669.4658,Positive,12.24,0.602,Strong Downtrend,1,85603.0,-10.63,False,94916.0,-19.4,False,88918.0,-13.97,False,0,12.0,76.6,50,31.09,54.5,42.86
003620.KS,003620,KG모빌리티,KG모빌리티,Unknown,KG모빌리티 (KOSPI),4400.0,4410.0,4285.0,4335.0,4420.0,4335.0,-1.92,-0.45,-1.48,2.84,0.23,1.14,Bearish,64.9,4420.0,3225.0,-1.9,0.7,,,,,,,,191.1975,160.5448,30.6527,Positive,36.28,0.739,Strong Uptrend,5,3809.0,13.81,False,3666.0,18.25,False,3563.0,21.67,False,0,65.0,62.6,50,49.6,51.5,57.74
005090.KS,005090,SGC에너지,SGC에너지,Unknown,SGC에너지 (KOSPI),63600.0,63600.0,59300.0,59700.0,60500.0,59700.0,-1.32,5.12,-6.13,6.76,0.0,0.63,Strong Bearish,53.8,68600.0,20500.0,-13.0,0.75,,,,,,,,2115.7374,1830.7987,284.9387,Positive,37.35,0.656,Strong Uptrend,5,50722.0,17.7,False,36642.0,62.93,False,30339.0,96.78,False,0,68.0,64.6,50,49.6,57.25,59.71
003850.KS,003850,보령,보령,Unknown,보령 (KOSPI),10020.0,10050.0,9880.0,9940.0,10080.0,9940.0,-1.39,-0.6,-0.8,1.7,0.3,0.6,Bearish,53.3,10680.0,8170.0,-6.9,0.59,,,,,,,,145.193,146.154,-0.961,Bearish,13.31,0.579,Strong Uptrend,5,9635.0,3.17,False,9288.0,7.02,False,8901.0,11.67,False,0,75.0,57.0,50,49.6,51.5,59.34
249420.KS,249420,일동제약,일동제약,Unknown,일동제약 (KOSPI),27450.0,27500.0,26450.0,26500.0,27350.0,26500.0,-3.11,0.37,-3.46,3.83,0.18,0.18,Strong Bearish,37.3,44300.0,11330.0,-40.2,0.97,,,,,,,,-843.2429,-934.5951,91.3522,Positive,12.28,0.159,Downtrend,2,31668.0,-16.32,False,33182.0,-20.14,False,26349.0,0.57,True,1,42.67,59.6,50,49.6,46.0,49.74
005880.KS,005880,대한해운,대한해운,Unknown,대한해운 (KOSPI),0.0,2595.0,2595.0,2595.0,2645.0,2595.0,-1.89,-100.0,,,,,Flat,50.7,3090.0,1496.0,-16.0,0.0,,,,,,,,75.365,98.6663,-23.3013,Bearish,31.07,0.449,Strong Uptrend,5,2389.0,8.62,False,2104.0,23.34,False,1915.0,35.51,False,0,68.0,60.0,50,49.6,57.25,58.56
011930.KS,011930,신성이엔지,신성이엔지,Unknown,신성이엔지 (KOSPI),0.0,0.0,0.0,3995.0,3995.0,3995.0,0.0,-100.0,,,,,Flat,61.7,4295.0,1311.0,-7.0,,,,,,,,,302.568,345.1776,-42.6096,Bearish,31.49,0.622,Strong Uptrend,5,2880.0,38.72,False,2256.0,77.08,False,1932.0,106.78,False,0,68.0,58.75,50,49.6,54.67,57.99
079160.KS,079160,CJ CGV,CJ CGV,Unknown,CJ CGV (KOSPI),4885.0,5000.0,4840.0,4935.0,4885.0,4935.0,1.02,0.0,1.02,3.28,1.33,0.92,Bullish,52.5,6570.0,4440.0,-24.9,0.99,,,,,,,,-7.9173,-39.0604,31.1432,Positive,8.92,0.782,Strong Downtrend,1,5151.0,-4.19,False,5463.0,-9.67,False,5227.0,-5.59,False,0,27.0,78.0,50,49.6,61.0,51.14
00104K.KS,00104K,CJ4우(전환),CJ4우(전환),Unknown,CJ4우(전환) (KOSPI),194500.0,194500.0,188600.0,192000.0,194500.0,192000.0,-1.29,0.0,-1.29,3.03,0.0,1.75,Bearish,63.1,194500.0,92700.0,-1.3,1.5,,,,,,,,5210.452,3604.0509,1606.4012,Positive,20.32,0.868,Strong Uptrend,5,175297.0,9.53,False,165811.0,15.79,False,149852.0,28.13,False,0,65.0,65.6,50,49.6,63.0,59.64
014820.KS,014820,동원시스템즈,동원시스템즈,포장재,동원시스템즈 (KOSPI200),28750.0,28750.0,27800.0,28100.0,28450.0,28100.0,-1.23,1.05,-2.26,3.3,0.0,1.04,Strong Bearish,61.4,34100.0,22900.0,-17.6,1.47,,,,,,,,718.4972,447.1847,271.3125,Positive,22.27,0.815,Downtrend,2,26390.0,6.48,False,26452.0,6.23,False,28272.0,-0.61,True,1,50.67,62.6,50,15.24,61.25,49.26
010780.KS,010780,아이에스동서,아이에스동서,Unknown,아이에스동서 (KOSPI),29600.0,29600.0,26500.0,26700.0,29600.0,26700.0,-9.8,0.0,-9.8,10.47,0.0,0.68,Strong Bearish,43.0,33450.0,17350.0,-20.2,2.14,,,,,,,,-106.3942,-87.8003,-18.5939,Bearish,11.5,0.03,Uptrend,4,28880.0,-7.55,False,24946.0,7.03,False,22518.0,18.57,False,0,56.0,60.0,50,49.6,64.25,55.66
214320.KS,214320,이노션,이노션,Unknown,이노션 (KOSPI),19370.0,19890.0,19310.0,19800.0,19290.0,19800.0,2.64,0.41,2.22,2.99,0.46,0.31,Strong Bullish,68.5,21850.0,16760.0,-9.4,2.12,,,,,,,,235.7999,86.1123,149.6876,Bullish,14.05,0.929,Uptrend,4,19115.0,3.58,False,18746.0,5.62,False,18785.0,5.4,False,0,63.0,71.0,50,49.6,75.75,61.66
460860.KS,460860,동국제강,동국제강,Unknown,동국제강 (KOSPI),16010.0,16140.0,15310.0,15390.0,16310.0,15390.0,-5.64,-1.84,-3.87,5.18,0.81,0.5,Strong Bearish,77.9,16310.0,7770.0,-5.6,0.85,,,,,,,,1442.065,872.3067,569.7582,Positive,75.25,0.97,Uptrend,4,9776.0,57.43,False,9057.0,69.92,False,9362.0,64.39,False,0,56.0,46.6,50,49.6,47.0,50.59
000370.KS,000370,한화손해보험,한화손해보험,Unknown,한화손해보험 (KOSPI),0.0,6620.0,6620.0,6620.0,6800.0,6620.0,-2.65,-100.0,,,,,Flat,48.2,9300.0,3890.0,-28.8,0.0,,,,,,,,-8.3701,-31.0138,22.6436,Positive,10.06,0.537,Uptrend,4,6904.0,-4.11,False,6202.0,6.74,False,5904.0,12.13,False,0,63.0,70.6,50,49.6,52.75,59.26
069260.KS,069260,TKG휴켐스,TKG휴켐스,화학,TKG휴켐스 (KOSPI200),18810.0,19060.0,18580.0,18890.0,18950.0,18890.0,-0.32,-0.74,0.43,2.55,0.9,1.22,Bullish Reversal,62.7,21200.0,15720.0,-10.9,0.89,,,,,,,,101.8485,-55.2941,157.1426,Bullish,10.53,0.992,Neutral,3,18715.0,0.94,True,18702.0,1.01,True,17994.0,4.98,False,2,69.33,74.6,50,45.93,62.25,62.56
001270.KS,001270,부국증권,부국증권,Unknown,부국증권 (KOSPI),72700.0,74100.0,72400.0,73000.0,73900.0,73000.0,-1.22,-1.62,0.41,2.34,1.51,0.41,Bullish,43.9,103300.0,25800.0,-29.3,1.23,,,,,,,,-615.877,-491.5954,-124.2816,Bearish,9.11,0.253,Uptrend,4,77675.0,-6.02,False,70071.0,4.18,False,62458.0,16.88,False,0,63.0,73.4,50,49.6,61.25,60.81
178920.KS,178920,PI첨단소재,PI첨단소재,Unknown,PI첨단소재 (KOSPI),26800.0,26800.0,25000.0,25750.0,26650.0,25750.0,-3.38,0.56,-3.92,6.72,0.0,2.8,Bearish,59.8,26650.0,14920.0,-3.4,1.61,,,,,,,,1216.6789,1204.4603,12.2186,Positive,30.02,0.678,Strong Uptrend,5,21796.0,18.14,False,19085.0,34.92,False,18485.0,39.3,False,0,65.0,76.6,50,49.6,58.5,61.94
161000.KS,161000,애경케미칼,애경케미칼,Unknown,애경케미칼 (KOSPI),16500.0,16540.0,15530.0,15530.0,16700.0,15530.0,-7.01,-1.2,-5.88,6.12,0.24,0.0,Strong Bearish,55.3,19100.0,6830.0,-18.7,0.34,,,,,,,,1282.2005,1283.8931,-1.6926,Bearish,52.36,0.613,Uptrend,4,11913.0,30.36,False,10961.0,41.68,False,10962.0,41.67,False,0,56.0,54.0,50,49.6,52.75,53.01
007700.KS,007700,F&F홀딩스,F&F홀딩스,Unknown,F&F홀딩스 (KOSPI),19630.0,19750.0,19200.0,19200.0,19430.0,19200.0,-1.18,1.03,-2.19,2.8,0.61,0.0,Strong Bearish,51.2,23500.0,11810.0,-18.3,0.77,,,,,,,,161.2666,92.8853,68.3814,Positive,13.4,0.605,Downtrend,2,19421.0,-1.14,True,19571.0,-1.9,True,18874.0,1.73,True,3,64.0,64.6,50,49.6,57.25,58.51
114090.KS,114090,GKL,GKL,호텔·레저,GKL (KOSPI200),11980.0,12070.0,11890.0,12060.0,12060.0,12060.0,0.0,-0.66,0.67,1.5,0.08,0.75,Bullish Reversal,52.3,17490.0,11200.0,-31.0,0.91,,,,,,,,-14.3892,-54.491,40.1018,Bullish,10.28,0.669,Strong Downtrend,0,12322.0,-2.13,False,13239.0,-8.91,False,14487.0,-16.75,False,0,7.0,85.6,50,19.7,55.5,42.0
017940.KS,017940,E1,E1,Unknown,E1 (KOSPI),107800.0,108900.0,105300.0,108300.0,108400.0,108300.0,-0.09,-0.55,0.46,3.34,0.56,2.32,Bullish Reversal,70.5,112500.0,60000.0,-3.7,1.39,,,,,,,,1998.59,671.9184,1326.6715,Bullish,17.1,1.064,Strong Uptrend,5,99567.0,8.77,False,91571.0,18.27,False,84844.0,27.65,False,0,65.0,65.6,50,49.6,60.5,59.39
