symbol,display_symbol,name_en,name_local,sector,description,open,high,low,close,prev_close,price,change_pct,gap_pct,candle_body_pct,candle_range_pct,upper_shadow_pct,lower_shadow_pct,candle_type,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,price_to_book,return_on_equity,revenue_growth,market_cap,target_price,upside_pct,macd,macd_signal,macd_hist,macd_state,bollinger_width_pct,bollinger_percent_b,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,near_count,chart_score,technical_score,fundamental_score,theme_score,flow_score,composite_score
067390.KQ,067390,아스트,아스트,Unknown,아스트 (KOSDAQ),794.0,802.0,778.0,786.0,794.0,786.0,-1.01,0.0,-1.01,3.02,1.01,1.01,Bearish,51.9,941.0,517.0,-16.5,1.16,,,,,,,,11.2716,12.5283,-1.2567,Bearish,17.59,0.531,Strong Uptrend,5,765.0,2.75,False,676.0,16.27,False,623.0,26.16,False,0,75.0,60.0,50.0,62.61,61.25,63.02
045390.KQ,045390,대아티아이,대아티아이,Unknown,대아티아이 (KOSDAQ),4735.0,4735.0,4510.0,4550.0,4730.0,4550.0,-3.81,0.11,-3.91,4.75,0.0,0.84,Strong Bearish,53.1,5860.0,3720.0,-22.4,0.94,,,,,,,,83.7515,73.4889,10.2626,Positive,20.47,0.597,Neutral,3,4410.0,3.17,False,4222.0,7.77,False,4531.0,0.42,True,1,62.67,67.6,50.0,62.61,52.75,60.37
243070.KQ,243070,휴온스,휴온스,Unknown,휴온스 (KOSDAQ),26700.0,26750.0,26200.0,26400.0,26700.0,26400.0,-1.12,0.0,-1.12,2.06,0.19,0.75,Bearish,49.3,32050.0,24700.0,-17.6,0.97,,,,,,,,125.7184,96.9499,28.7685,Positive,11.77,0.54,Strong Downtrend,0,26754.0,-1.32,True,27254.0,-3.13,False,28234.0,-6.5,False,1,26.67,70.6,50.0,62.61,57.25,50.77
049070.KQ,049070,인탑스,인탑스,Unknown,인탑스 (KOSDAQ),19300.0,19450.0,18540.0,18620.0,18840.0,18620.0,-1.17,2.44,-3.52,4.72,0.78,0.41,Strong Bearish,56.4,23750.0,13150.0,-21.6,1.79,,,,,,,,325.7512,160.7136,165.0376,Positive,20.39,0.736,Uptrend,4,18382.0,1.29,True,17800.0,4.61,False,16915.0,10.08,False,1,74.67,73.6,50.0,62.61,68.75,67.07
023410.KQ,023410,유진기업,유진기업,Unknown,유진기업 (KOSDAQ),4135.0,4150.0,4050.0,4085.0,4145.0,4085.0,-1.45,-0.24,-1.21,2.42,0.36,0.85,Bearish,46.4,5090.0,3265.0,-19.7,1.27,,,,,,,,-6.7263,-15.7781,9.0518,Positive,8.65,0.484,Uptrend,4,4269.0,-4.31,False,3916.0,4.32,False,3708.0,10.17,False,0,63.0,76.6,50.0,62.61,61.25,63.57
035600.KQ,035600,KG이니시스,KG이니시스,Unknown,KG이니시스 (KOSDAQ),11460.0,11500.0,11330.0,11450.0,11450.0,11450.0,0.0,0.09,-0.09,1.48,0.35,1.05,Long Lower Doji,61.6,12830.0,8620.0,-10.8,0.84,,,,,,,,237.1426,210.4437,26.6988,Positive,17.42,0.698,Strong Uptrend,5,10944.0,4.62,False,10713.0,6.88,False,10562.0,8.41,False,0,75.0,72.2,50.0,62.61,57.25,65.67
900290.KQ,900290,GRT,GRT,Unknown,GRT (KOSDAQ),0.0,3880.0,3880.0,3880.0,4230.0,3880.0,-8.27,-100.0,,,,,Flat,30.6,7120.0,2655.0,-45.5,0.0,,,,,,,,-364.1745,-209.8302,-154.3443,Bearish,47.92,0.022,Uptrend,4,5153.0,-24.7,False,4148.0,-6.46,False,3587.0,8.17,False,0,40.0,52.0,50.0,62.61,46.0,48.99
456010.KQ,456010,아이씨티케이,아이씨티케이,Unknown,아이씨티케이 (KOSDAQ),0.0,22550.0,22550.0,22550.0,22350.0,22550.0,0.89,-100.0,,,,,Flat,59.1,26650.0,11100.0,-15.4,0.0,,,,,,,,2069.6021,2055.3093,14.2928,Positive,92.11,0.634,Strong Uptrend,5,17174.0,31.3,False,16391.0,37.58,False,15652.0,44.07,False,0,68.0,70.6,50.0,62.61,61.0,63.54
051370.KQ,051370,인터플렉스,인터플렉스,Unknown,인터플렉스 (KOSDAQ),14060.0,14250.0,13200.0,13440.0,13940.0,13440.0,-3.59,0.86,-4.41,7.47,1.35,1.71,Bearish,53.4,14480.0,8040.0,-7.2,0.8,,,,,,,,333.978,250.8236,83.1544,Positive,26.84,0.657,Strong Uptrend,5,12759.0,5.34,False,11621.0,15.65,False,10222.0,31.48,False,0,68.0,70.6,50.0,62.61,47.0,62.14
115450.KQ,115450,HLB테라퓨틱스,HLB테라퓨틱스,Unknown,HLB테라퓨틱스 (KOSDAQ),3485.0,3645.0,3440.0,3530.0,3485.0,3530.0,1.29,0.0,1.29,5.88,3.3,1.29,Bullish,57.6,9108.0,2424.0,-61.2,0.78,,,,,,,,116.6216,144.5401,-27.9185,Improving,33.11,0.568,Uptrend,4,3053.0,15.62,False,3048.0,15.81,False,3775.0,-6.49,False,0,40.0,73.0,50.0,62.61,48.5,54.49
357550.KQ,357550,석경에이티,석경에이티,Unknown,석경에이티 (KOSDAQ),58700.0,58700.0,56700.0,57200.0,58700.0,57200.0,-2.56,0.0,-2.56,3.41,0.0,0.85,Strong Bearish,55.9,74000.0,43250.0,-22.7,0.75,,,,,,,,1341.1926,842.6533,498.5393,Positive,22.66,0.704,Neutral,3,55017.0,3.97,False,56977.0,0.39,True,54012.0,5.9,False,1,62.67,64.6,50.0,62.61,52.75,59.62
086820.KQ,086820,바이오솔루션,바이오솔루션,Unknown,바이오솔루션 (KOSDAQ),0.0,11990.0,11990.0,11990.0,11100.0,11990.0,8.02,-100.0,,,,,Flat,55.4,12950.0,7390.0,-7.4,0.01,,,,,,,,15.4863,56.5861,-41.0998,Improving,13.02,0.825,Strong Uptrend,5,10712.0,11.93,False,9432.0,27.12,False,9228.0,29.93,False,0,68.0,62.6,50.0,62.61,57.75,61.22
226590.KQ,226590,엠디바이스,엠디바이스,Unknown,엠디바이스 (KOSDAQ),0.0,28550.0,28550.0,28550.0,27150.0,28550.0,5.16,-100.0,,,,,Flat,53.3,36250.0,9610.0,-21.2,0.0,,,,,,,,364.2205,343.7701,20.4504,Bullish,28.22,0.683,Strong Uptrend,5,26258.0,8.73,False,20180.0,41.48,False,16866.0,69.28,False,0,68.0,75.0,50.0,62.61,63.5,64.89
382900.KQ,382900,범한퓨얼셀,범한퓨얼셀,Unknown,범한퓨얼셀 (KOSDAQ),36050.0,36750.0,34350.0,35250.0,35050.0,35250.0,0.57,2.85,-2.22,6.66,1.94,2.5,Bearish,69.4,37500.0,14480.0,-6.0,3.08,,,,,,,,1288.0281,671.6812,616.3469,Bullish,29.33,1.028,Neutral,3,30373.0,16.06,False,30165.0,16.86,False,26078.0,35.17,False,0,44.0,55.0,50.0,62.61,66.75,53.02
098120.KQ,098120,마이크로컨텍솔,마이크로컨텍솔,Unknown,마이크로컨텍솔 (KOSDAQ),36250.0,39600.0,35000.0,37400.0,35700.0,37400.0,4.76,1.54,3.17,12.69,6.07,3.45,Bullish,67.6,37400.0,10550.0,0.0,2.11,,,,,,,,2183.2974,2017.2006,166.0968,Bullish,43.32,0.82,Strong Uptrend,5,28842.0,29.67,False,23998.0,55.85,False,21977.0,70.18,False,0,65.0,77.4,50.0,62.61,75.75,65.82
064850.KQ,064850,에프앤가이드,에프앤가이드,Unknown,에프앤가이드 (KOSDAQ),27400.0,27650.0,26000.0,27200.0,27400.0,27200.0,-0.73,0.0,-0.73,6.02,0.91,4.38,Bearish,57.8,30250.0,6720.0,-10.1,0.38,,,,,,,,2221.0633,2398.4335,-177.3701,Bearish,58.08,0.597,Strong Uptrend,5,20348.0,33.67,False,14623.0,86.01,False,11320.0,140.28,False,0,68.0,57.0,50.0,62.61,57.25,59.77
023760.KQ,023760,한국캐피탈,한국캐피탈,Unknown,한국캐피탈 (KOSDAQ),982.0,983.0,969.0,972.0,982.0,972.0,-1.02,0.0,-1.02,1.43,0.1,0.31,Strong Bearish,51.1,1176.0,568.0,-17.3,0.56,,,,,,,,4.0598,1.8243,2.2356,Positive,11.76,0.615,Uptrend,4,978.0,-0.61,True,889.0,9.34,False,826.0,17.68,False,1,74.67,64.6,50.0,62.61,57.25,63.67
484810.KQ,484810,티엑스알로보틱스,티엑스알로보틱스,Unknown,티엑스알로보틱스 (KOSDAQ),20000.0,20150.0,18490.0,19450.0,17950.0,19450.0,8.36,11.42,-2.75,8.3,0.75,4.8,Bearish,68.8,24550.0,11030.0,-20.8,6.38,,,,,,,,569.7881,300.0239,269.7642,Bullish,23.88,1.11,Uptrend,4,17200.0,13.08,False,16778.0,15.93,False,16118.0,20.67,False,0,56.0,51.0,50.0,62.61,69.25,55.87
054950.KQ,054950,제이브이엠,제이브이엠,Unknown,제이브이엠 (KOSDAQ),25700.0,26000.0,24700.0,25000.0,25350.0,25000.0,-1.38,1.38,-2.72,5.06,1.17,1.17,Bearish,50.4,33800.0,21900.0,-26.0,2.15,,,,,,,,115.887,40.7766,75.1104,Positive,8.86,0.602,Strong Downtrend,0,25177.0,-0.7,True,25516.0,-2.02,False,26737.0,-6.5,False,1,26.67,76.6,50.0,62.61,68.75,53.42
099440.KQ,099440,스맥,스맥,Unknown,스맥 (KOSDAQ),0.0,4430.0,4430.0,4430.0,4610.0,4430.0,-3.9,-100.0,,,,,Flat,41.9,7860.0,2035.0,-43.6,0.0,,,,,,,,-153.8487,-204.8055,50.9568,Positive,8.3,0.331,Downtrend,2,5282.0,-16.13,False,5571.0,-20.48,False,4510.0,-1.77,True,1,42.67,70.6,50.0,62.61,46.0,54.44
294570.KQ,294570,쿠콘,쿠콘,Unknown,쿠콘 (KOSDAQ),30750.0,30750.0,29600.0,29850.0,30400.0,29850.0,-1.81,1.15,-2.93,3.74,0.0,0.81,Strong Bearish,50.8,48800.0,19460.0,-38.8,0.44,,,,,,,,396.2319,188.7175,207.5144,Positive,25.63,0.609,Strong Downtrend,0,30577.0,-2.38,False,30624.0,-2.53,False,32333.0,-7.68,False,0,7.0,64.6,50.0,62.61,50.5,42.69
274090.KQ,274090,켄코아에어로스페이스,켄코아에어로스페이스,Unknown,켄코아에어로스페이스 (KOSDAQ),0.0,21650.0,21650.0,21650.0,22650.0,21650.0,-4.42,-100.0,,,,,Flat,46.9,29850.0,9690.0,-27.5,0.0,,,,,,,,351.7845,393.4913,-41.7068,Bearish,35.13,0.456,Neutral,3,22604.0,-4.22,False,18968.0,14.14,False,15366.0,40.9,False,0,51.0,60.0,50.0,62.61,52.75,54.97
017890.KQ,017890,한국알콜,한국알콜,Unknown,한국알콜 (KOSDAQ),14210.0,14570.0,13950.0,14070.0,14210.0,14070.0,-0.99,0.0,-0.99,4.36,2.53,0.84,Bearish Rejection,72.3,14210.0,8870.0,-1.0,0.44,,,,,,,,711.1798,515.8691,195.3107,Positive,37.41,0.85,Strong Uptrend,5,11872.0,18.51,False,11217.0,25.43,False,10410.0,35.16,False,0,65.0,44.6,50.0,62.61,51.5,55.19
108380.KQ,108380,대양전기공업,대양전기공업,Unknown,대양전기공업 (KOSDAQ),31850.0,31850.0,31000.0,31200.0,31500.0,31200.0,-0.95,1.11,-2.04,2.67,0.0,0.63,Strong Bearish,63.0,34400.0,17020.0,-9.3,0.53,,,,,,,,1174.4551,756.2889,418.1662,Positive,38.34,0.776,Uptrend,4,28515.0,9.42,False,28436.0,9.72,False,26802.0,16.41,False,0,56.0,59.6,50.0,62.61,51.5,56.24
012210.KQ,012210,삼미금속,삼미금속,Unknown,삼미금속 (KOSDAQ),13850.0,14000.0,13330.0,13340.0,13850.0,13340.0,-3.68,0.0,-3.68,4.84,1.08,0.07,Strong Bearish,42.8,18500.0,1998.0,-27.9,0.43,,,,,,,,-67.7808,-34.3418,-33.439,Bearish,15.94,0.168,Uptrend,4,15046.0,-11.34,False,12724.0,4.84,False,8763.0,52.23,False,0,63.0,51.0,50.0,62.61,52.75,56.32
221800.KQ,221800,지구홀딩스,지구홀딩스,Unknown,지구홀딩스 (KOSDAQ),17900.0,18590.0,17060.0,18250.0,18050.0,18250.0,1.11,-0.83,1.96,8.55,1.9,4.69,Bullish Reversal,48.9,28200.0,2920.0,-35.3,0.42,,,,,,,,-141.0395,-280.7261,139.6866,Positive,30.64,0.518,Uptrend,4,18347.0,-0.53,True,11713.0,55.81,False,7455.0,144.8,False,1,66.67,78.2,50.0,62.61,59.25,64.87
464080.KQ,464080,에스오에스랩,에스오에스랩,Unknown,에스오에스랩 (KOSDAQ),16720.0,17220.0,16040.0,16210.0,16470.0,16210.0,-1.58,1.52,-3.05,7.06,2.99,1.02,Bearish,50.3,26150.0,9040.0,-38.0,0.98,,,,,,,,194.6629,46.1539,148.509,Positive,27.05,0.609,Neutral,3,16838.0,-3.73,False,15613.0,3.82,False,13565.0,19.5,False,0,43.0,70.6,50.0,62.61,50.5,54.99
304100.KQ,304100,솔트룩스,솔트룩스,Unknown,솔트룩스 (KOSDAQ),24300.0,24700.0,23400.0,23400.0,24200.0,23400.0,-3.31,0.41,-3.7,5.35,1.65,0.0,Strong Bearish,49.3,56000.0,19430.0,-58.2,0.87,,,,,,,,344.7786,224.1272,120.6514,Positive,27.76,0.55,Strong Downtrend,0,24111.0,-2.95,False,26454.0,-11.54,False,31657.0,-26.08,False,0,0.0,67.6,50.0,62.61,40.25,40.32
144960.KQ,144960,뉴파워프라즈마,뉴파워프라즈마,Unknown,뉴파워프라즈마 (KOSDAQ),6660.0,6760.0,6575.0,6760.0,6590.0,6760.0,2.58,1.06,1.5,2.78,0.0,1.28,Bullish Reversal,66.2,6850.0,4625.0,-1.3,1.2,,,,,,,,314.1375,252.7368,61.4007,Positive,40.94,0.773,Uptrend,4,5874.0,15.08,False,5666.0,19.31,False,5570.0,21.36,False,0,53.0,82.2,50.0,62.61,68.25,62.67
138610.KQ,138610,나이벡,나이벡,Unknown,나이벡 (KOSDAQ),27050.0,27150.0,25750.0,25900.0,26950.0,25900.0,-3.9,0.37,-4.25,5.18,0.37,0.55,Strong Bearish,41.9,52300.0,19310.0,-50.5,1.13,,,,,,,,-416.4272,-553.8364,137.4092,Positive,14.65,0.337,Strong Downtrend,1,29116.0,-11.05,False,34070.0,-23.98,False,30838.0,-16.01,False,0,4.0,67.6,50.0,62.61,44.25,41.92
372170.KQ,372170,윤성에프앤씨,윤성에프앤씨,Unknown,윤성에프앤씨 (KOSDAQ),37800.0,37800.0,36050.0,36300.0,37400.0,36300.0,-2.94,1.07,-3.97,4.63,0.0,0.66,Strong Bearish,63.7,42250.0,25550.0,-14.1,1.31,,,,,,,,1739.669,1308.0316,431.6375,Positive,38.15,0.775,Neutral,3,31878.0,13.87,False,32304.0,12.37,False,31870.0,13.9,False,0,44.0,68.6,50.0,62.61,56.75,55.42
138360.KQ,138360,앤로보틱스,앤로보틱스,Unknown,앤로보틱스 (KOSDAQ),0.0,3770.0,3770.0,3770.0,3995.0,3770.0,-5.63,-100.0,,,,,Flat,75.3,3995.0,666.0,-5.6,0.0,,,,,,,,406.8342,213.4756,193.3586,Positive,104.49,0.964,Strong Uptrend,5,2296.0,64.2,False,1853.0,103.45,False,1310.0,187.79,False,0,68.0,49.6,50.0,62.61,47.0,56.89
255220.KQ,255220,SG,SG,Unknown,SG (KOSDAQ),2630.0,2660.0,2600.0,2645.0,2585.0,2645.0,2.32,1.74,0.57,2.28,0.57,1.14,Bullish Reversal,46.8,3350.0,2000.0,-21.0,0.74,,,,,,,,-43.472,-33.1323,-10.3397,Improving,12.81,0.345,Uptrend,4,2812.0,-5.94,False,2627.0,0.69,True,2447.0,8.09,False,1,74.67,76.2,50.0,62.61,70.0,67.84
382800.KQ,382800,지앤비에스 에코,지앤비에스 에코,Unknown,지앤비에스 에코 (KOSDAQ),9210.0,9870.0,8800.0,9090.0,8860.0,9090.0,2.6,3.95,-1.3,11.62,7.17,3.15,Long Upper Doji,74.0,9090.0,2600.0,0.0,2.04,,,,,,,,888.5395,794.9389,93.6007,Bullish,58.52,0.95,Strong Uptrend,5,5181.0,75.45,False,4023.0,125.95,False,3795.0,139.53,False,0,65.0,60.6,50.0,62.61,65.0,60.54
474170.KQ,474170,루미르,루미르,Unknown,루미르 (KOSDAQ),16580.0,17170.0,16000.0,16210.0,16400.0,16210.0,-1.16,1.1,-2.23,7.06,3.56,1.27,Bearish Rejection,56.1,21350.0,7240.0,-24.1,0.97,,,,,,,,408.4709,131.6312,276.8396,Positive,32.63,0.792,Strong Uptrend,5,15979.0,1.45,True,12936.0,25.31,False,10573.0,53.32,False,1,86.67,68.6,50.0,62.61,57.25,68.27
199430.KQ,199430,케이엔알시스템,케이엔알시스템,Unknown,케이엔알시스템 (KOSDAQ),27000.0,27200.0,25700.0,25900.0,25800.0,25900.0,0.39,4.65,-4.07,5.56,0.74,0.74,Strong Bearish,59.8,40450.0,6800.0,-36.0,1.55,,,,,,,,236.0779,-283.1056,519.1835,Bullish,23.52,0.948,Downtrend,2,26585.0,-2.58,False,27127.0,-4.52,False,19748.0,31.15,False,0,31.0,72.0,50.0,62.61,65.75,53.27
219130.KQ,219130,타이거일렉,타이거일렉,Unknown,타이거일렉 (KOSDAQ),47900.0,47950.0,45600.0,45750.0,47900.0,45750.0,-4.49,0.0,-4.49,4.91,0.1,0.31,Strong Bearish,70.6,47900.0,11050.0,-4.5,0.78,,,,,,,,3904.8106,3015.9508,888.8597,Positive,64.9,0.812,Strong Uptrend,5,34063.0,34.31,False,28429.0,60.93,False,22996.0,98.95,False,0,65.0,43.6,50.0,62.61,47.0,54.49
361390.KQ,361390,제노코,제노코,Unknown,제노코 (KOSDAQ),0.0,29450.0,29450.0,29450.0,30400.0,29450.0,-3.12,-100.0,,,,,Flat,48.6,35400.0,14060.0,-16.8,0.0,,,,,,,,417.7991,464.0688,-46.2697,Bearish,19.56,0.473,Strong Uptrend,5,28931.0,1.79,True,23753.0,23.98,False,20658.0,42.56,False,1,86.67,60.0,50.0,62.61,52.75,65.67
289930.KQ,289930,웨이비스,웨이비스,Unknown,웨이비스 (KOSDAQ),21650.0,23450.0,21500.0,21700.0,21650.0,21700.0,0.23,0.0,0.23,9.01,8.08,0.69,Long Upper Doji,58.5,23800.0,7740.0,-8.8,0.97,,,,,,,,1016.495,790.77,225.7251,Positive,32.47,0.772,Strong Uptrend,5,18517.0,17.19,False,13771.0,57.58,False,11427.0,89.9,False,0,68.0,71.2,50.0,62.61,55.25,63.12
112290.KQ,112290,와이씨켐,와이씨켐,Unknown,와이씨켐 (KOSDAQ),0.0,14050.0,14050.0,14050.0,15240.0,14050.0,-7.81,-100.0,,,,,Flat,63.7,15240.0,9333.0,-7.8,0.03,,,,,,,,293.7852,-19.1521,312.9373,Bullish,32.49,1.041,Strong Uptrend,5,12304.0,14.19,False,11431.0,22.91,False,11341.0,23.89,False,0,68.0,59.0,50.0,62.61,47.0,59.24
012860.KQ,012860,모베이스전자,모베이스전자,Unknown,모베이스전자 (KOSDAQ),0.0,3820.0,3820.0,3820.0,3950.0,3820.0,-3.29,-100.0,,,,,Flat,50.9,5720.0,1275.0,-33.2,0.0,,,,,,,,50.4813,22.3193,28.162,Positive,19.83,0.597,Uptrend,4,3870.0,-1.29,True,3010.0,26.91,False,2221.0,71.99,False,1,66.67,70.6,50.0,62.61,46.0,61.64
036800.KQ,036800,나이스정보통신,나이스정보통신,Unknown,나이스정보통신 (KOSDAQ),28900.0,28900.0,28050.0,28050.0,29000.0,28050.0,-3.28,-0.34,-2.94,2.94,0.0,0.0,Strong Bearish,52.2,34750.0,18160.0,-19.3,0.29,,,,,,,,931.2045,957.941,-26.7365,Bearish,43.55,0.559,Strong Uptrend,5,26195.0,7.08,False,25360.0,10.61,False,23953.0,17.1,False,0,68.0,54.0,50.0,62.61,52.75,58.57
083310.KQ,083310,엘오티베큠,엘오티베큠,Unknown,엘오티베큠 (KOSDAQ),15980.0,16350.0,15700.0,15830.0,15980.0,15830.0,-0.94,0.0,-0.94,4.07,2.32,0.81,Bearish Rejection,60.1,16960.0,8620.0,-6.7,0.89,,,,,,,,820.7343,733.0304,87.7039,Positive,48.5,0.675,Strong Uptrend,5,13700.0,15.55,False,13149.0,20.39,False,12181.0,29.96,False,0,68.0,63.6,50.0,62.61,51.5,60.84
267980.KQ,267980,매일유업,매일유업,Unknown,매일유업 (KOSDAQ),36200.0,36350.0,35800.0,36300.0,35950.0,36300.0,0.97,0.7,0.28,1.52,0.14,1.1,Bullish Reversal,52.5,40800.0,33700.0,-11.0,1.72,,,,,,,,-29.1219,-113.4502,84.3284,Bullish,6.36,0.712,Neutral,3,36976.0,-1.83,True,36093.0,0.57,True,36405.0,-0.29,True,3,76.0,91.6,50.0,62.61,79.0,72.99
018310.KQ,018310,삼목에스폼,삼목에스폼,Unknown,삼목에스폼 (KOSDAQ),18690.0,18920.0,18610.0,18840.0,18690.0,18840.0,0.8,0.0,0.8,1.66,0.43,0.43,Bullish,50.7,23900.0,17870.0,-21.2,0.42,,,,,,,,-31.3122,-44.6257,13.3135,Bullish,3.79,0.594,Strong Downtrend,0,19137.0,-1.55,True,19488.0,-3.33,False,20411.0,-7.7,False,1,26.67,79.4,50.0,62.61,61.0,53.34
005710.KQ,005710,대원산업,대원산업,Unknown,대원산업 (KOSDAQ),14050.0,14050.0,13680.0,13790.0,13980.0,13790.0,-1.36,0.5,-1.85,2.63,0.0,0.78,Strong Bearish,60.5,18130.0,7280.0,-23.9,1.33,,,,,,,,185.6468,54.4326,131.2142,Positive,16.25,0.842,Strong Uptrend,5,13534.0,1.89,True,13501.0,2.14,False,12219.0,12.86,False,1,86.67,62.6,50.0,62.61,61.25,67.17
043370.KQ,043370,피에이치에이,피에이치에이,Unknown,피에이치에이 (KOSDAQ),13490.0,13500.0,13030.0,13100.0,13440.0,13100.0,-2.53,0.37,-2.89,3.48,0.07,0.52,Strong Bearish,56.4,13650.0,9830.0,-4.0,0.92,,,,,,,,197.5862,161.8256,35.7606,Positive,11.42,0.693,Strong Uptrend,5,12617.0,3.83,False,12108.0,8.19,False,11570.0,13.22,False,0,72.0,67.6,50.0,62.61,47.0,62.59
126700.KQ,126700,하이비젼시스템,하이비젼시스템,Unknown,하이비젼시스템 (KOSDAQ),19210.0,19320.0,18370.0,18390.0,19170.0,18390.0,-4.07,0.21,-4.27,4.95,0.57,0.1,Strong Bearish,54.0,21100.0,14270.0,-12.8,0.93,,,,,,,,505.3822,352.2927,153.0895,Positive,29.23,0.648,Strong Uptrend,5,17792.0,3.36,False,16794.0,9.5,False,16063.0,14.49,False,0,75.0,67.6,50.0,62.61,52.75,64.07
194480.KQ,194480,데브시스터즈,데브시스터즈,Unknown,데브시스터즈 (KOSDAQ),23350.0,23450.0,22650.0,22650.0,23350.0,22650.0,-3.0,0.0,-3.0,3.43,0.43,0.0,Strong Bearish,34.6,56400.0,22150.0,-59.8,0.75,,,,,,,,-2197.9509,-2668.0683,470.1173,Positive,10.96,0.209,Strong Downtrend,0,32627.0,-30.58,False,32727.0,-30.79,False,39025.0,-41.96,False,0,0.0,59.6,50.0,62.61,40.25,38.32
067080.KQ,067080,대화제약,대화제약,Unknown,대화제약 (KOSDAQ),15110.0,15260.0,14710.0,14720.0,14960.0,14720.0,-1.6,1.0,-2.58,3.64,0.99,0.07,Strong Bearish,48.7,23300.0,12650.0,-36.8,0.94,,,,,,,,118.0517,103.1161,14.9357,Positive,15.44,0.519,Strong Downtrend,1,14791.0,-0.48,True,16050.0,-8.29,False,15657.0,-5.98,False,1,30.67,67.6,50.0,62.61,50.5,50.54
092070.KQ,092070,디엔에프,디엔에프,Unknown,디엔에프 (KOSDAQ),24600.0,24900.0,23350.0,23650.0,24600.0,23650.0,-3.86,0.0,-3.86,6.3,1.22,1.22,Bearish,58.6,25400.0,10070.0,-6.9,0.78,,,,,,,,1203.6583,1013.3283,190.33,Positive,35.18,0.677,Strong Uptrend,5,20757.0,13.94,False,17978.0,31.55,False,15719.0,50.45,False,0,68.0,67.6,50.0,62.61,47.0,61.39
417840.KQ,417840,저스템,저스템,Unknown,저스템 (KOSDAQ),0.0,12070.0,12070.0,12070.0,11300.0,12070.0,6.81,-100.0,,,,,Flat,69.5,12260.0,2423.0,-1.5,0.0,,,,,,,,1368.9975,1189.9251,179.0724,Positive,102.89,0.767,Strong Uptrend,5,7713.0,56.49,False,6077.0,98.62,False,4920.0,145.33,False,0,65.0,55.6,50.0,62.61,57.75,58.57
388050.KQ,388050,지투파워,지투파워,Unknown,지투파워 (KOSDAQ),15260.0,15850.0,14540.0,14610.0,15050.0,14610.0,-2.92,1.4,-4.26,8.58,3.87,0.46,Bearish Rejection,59.1,15050.0,7400.0,-2.9,0.68,,,,,,,,765.5481,750.675,14.8731,Positive,29.1,0.74,Strong Uptrend,5,11754.0,24.3,False,9969.0,46.55,False,9561.0,52.81,False,0,65.0,65.6,50.0,62.61,47.0,59.99
256840.KQ,256840,한국비엔씨,한국비엔씨,Unknown,한국비엔씨 (KOSDAQ),0.0,3980.0,3980.0,3980.0,4090.0,3980.0,-2.69,-100.0,,,,,Flat,48.2,6050.0,3665.0,-34.2,0.01,,,,,,,,26.6047,4.5018,22.1029,Positive,18.23,0.544,Strong Downtrend,0,4168.0,-4.51,False,4653.0,-14.46,False,4842.0,-17.8,False,0,7.0,70.6,50.0,62.61,46.0,43.74
053300.KQ,053300,한국정보인증,한국정보인증,Unknown,한국정보인증 (KOSDAQ),6470.0,6490.0,6360.0,6430.0,6440.0,6430.0,-0.16,0.47,-0.62,2.01,0.31,1.08,Bearish,52.8,10090.0,4330.0,-36.3,0.23,,,,,,,,142.6699,148.5952,-5.9253,Bearish,29.53,0.559,Neutral,3,6269.0,2.57,False,6211.0,3.53,False,6645.0,-3.24,False,0,43.0,57.0,50.0,62.61,50.5,51.59
064550.KQ,064550,바이오니아,바이오니아,Unknown,바이오니아 (KOSDAQ),10890.0,10910.0,10520.0,10540.0,10910.0,10540.0,-3.39,-0.18,-3.21,3.58,0.18,0.18,Strong Bearish,42.5,17550.0,9950.0,-39.9,0.59,,,,,,,,-156.6188,-184.8189,28.2001,Positive,19.44,0.397,Strong Downtrend,0,11775.0,-10.49,False,12544.0,-15.98,False,13692.0,-23.02,False,0,0.0,64.6,50.0,62.61,46.0,40.14
194700.KQ,194700,노바렉스,노바렉스,Unknown,노바렉스 (KOSDAQ),15120.0,15180.0,14770.0,14900.0,15200.0,14900.0,-1.97,-0.53,-1.46,2.71,0.4,0.86,Bearish,61.0,22000.0,9690.0,-32.3,1.0,,,,,,,,343.4065,271.1572,72.2493,Positive,16.54,0.782,Downtrend,2,13997.0,6.45,False,14324.0,4.02,False,16391.0,-9.1,False,0,31.0,65.6,50.0,62.61,54.5,50.54
357580.KQ,357580,아모센스,아모센스,Unknown,아모센스 (KOSDAQ),0.0,23050.0,23050.0,23050.0,23350.0,23050.0,-1.28,-100.0,,,,,Flat,64.3,25100.0,5520.0,-8.2,0.0,,,,,,,,1182.3638,540.9884,641.3755,Bullish,63.75,0.912,Strong Uptrend,5,17686.0,30.33,False,12788.0,80.25,False,10098.0,128.26,False,0,68.0,64.0,50.0,62.61,51.5,60.94
078070.KQ,078070,유비쿼스홀딩스,유비쿼스홀딩스,Unknown,유비쿼스홀딩스 (KOSDAQ),0.0,15440.0,15440.0,15440.0,15770.0,15440.0,-2.09,-100.0,,,,,Flat,46.7,19210.0,9550.0,-19.6,0.0,,,,,,,,261.6417,594.9985,-333.3568,Bearish,25.31,0.216,Strong Uptrend,5,14170.0,8.96,False,12416.0,24.36,False,11297.0,36.67,False,0,68.0,60.0,50.0,62.61,52.75,60.07
