symbol,display_symbol,name_en,name_local,sector,description,price,change_pct,rsi,high_52w,low_52w,from_high_pct,volume_ratio,trailing_pe,target_price,upside_pct,trend,trend_score,ma_60,diff_60,near_60,ma_120,diff_120,near_120,ma_240,diff_240,near_240,composite_score,near_count
127120.KQ,127120,"JS Link, Inc.",제이에스링크,헬스케어,"JS Link, Inc., a genome-based biotechnology company, focuses on the research and development of genome analysis services",41100.0,-2.84,48.3,48900.0,8340.0,-16.0,1.16,,,,Strong Uptrend,5,37721.0,8.96,False,28387.0,44.78,False,21735.0,89.1,False,51.0,0
036540.KQ,036540,"SFA Semicon Co., Ltd.",SFA반도체,기술,"SFA Semicon Co., Ltd. provides semiconductors in Korea. The company offers packaging products, such as fan out wafer lev",8620.0,-2.38,61.0,9960.0,2820.0,-13.5,0.92,,8300.0,-3.7,Strong Uptrend,5,7203.0,19.67,False,5942.0,45.07,False,4695.0,83.6,False,41.0,0
222080.KQ,222080,Creative & Innovative System Corporation,씨아이에스,산업재,Creative & Innovative System Corporation manufactures and sells equipment for lithium-ion batteries powering IT instrume,18650.0,2.47,76.5,18650.0,6370.0,0.0,1.66,,,,Strong Uptrend,5,13344.0,39.76,False,10396.0,79.4,False,8778.0,112.46,False,20.0,0
048410.KQ,048410,"Hyundai Bioscience Co., Ltd.",현대바이오,헬스케어,"Hyundai Bioscience Co., Ltd. operates as a biotechnology company. The company provides Vitabrid C12, a vitamin C product",14600.0,0.62,53.0,20000.0,4395.0,-27.0,0.61,,,,Strong Uptrend,5,14023.0,4.11,False,9736.0,49.96,False,7626.0,91.45,False,51.0,0
052020.KQ,052020,"STCube, Inc.",에스티큐브,유통,에스티큐브 (KOSDAQ150),22100.0,7.8,77.2,22100.0,5580.0,0.0,1.48,,,,Strong Uptrend,5,13567.0,62.9,False,10683.0,106.87,False,8968.0,146.43,False,15.0,0
089970.KQ,089970,VM Inc.,브이엠,기술,VM Inc. manufactures and sells dry etcher systems that are used for semiconductor production process in South Korea and,57400.0,0.88,71.2,57400.0,10500.0,0.0,0.59,,65500.0,14.1,Strong Uptrend,5,42074.0,36.43,False,34499.0,66.38,False,24302.0,136.19,False,21.0,0
160190.KQ,160190,HIGEN RNM,하이젠알앤엠,경기 소비재,"HIGEN Motor Co., Ltd. manufactures and sells industrial motors in South Korea. It offers low voltage and high voltage mo",44100.0,-1.67,53.4,85400.0,28700.0,-48.4,0.66,,55000.0,24.7,Strong Downtrend,1,52046.0,-15.27,False,55316.0,-20.28,False,47166.0,-6.5,False,29.0,0
137400.KQ,137400,People & Technology Inc.,피엔티,산업재,"People & Technology Inc. offers coating, calendaring, slitting, automation, and other machineries. The company's product",57600.0,-0.69,61.7,60900.0,29997.0,-5.4,0.64,,59500.0,3.3,Strong Uptrend,5,51117.0,12.68,False,45944.0,25.37,False,40829.0,41.08,False,42.0,0
420770.KQ,420770,"GigaVis Co., Ltd.",기가비스,기술,"GigaVis Co., Ltd. researches, develops, and supplies vision inspection systems in South Korea and internationally. It of",109100.0,3.61,76.3,109100.0,23088.0,0.0,0.51,,65000.0,-40.4,Strong Uptrend,5,75305.0,44.88,False,55585.0,96.28,False,41875.0,160.54,False,5.0,0
466100.KQ,466100,CLOBOT,클로봇,기술,"CLOBOT Co., Ltd operates as a robotics integration company in Korea. It develops CHAMELEON software for general-purpose",51500.0,-2.65,52.3,75700.0,16000.0,-32.0,0.54,,,,Neutral,3,56858.0,-9.42,False,55398.0,-7.04,False,39302.0,31.04,False,33.0,0
213420.KQ,213420,"Duk San Neolux Co.,Ltd",덕산네오룩스,기술,"Duk San Neolux Co.,Ltd develops and manufactures OLED materials for display industry in South Korea. It offers ETL, EIL,",52600.0,-0.75,55.2,55800.0,28400.0,-5.7,0.64,,60222.0,14.5,Strong Uptrend,5,45851.0,14.72,False,42142.0,24.82,False,41205.0,27.65,False,51.0,0
007390.KQ,007390,"NatureCell Co.,Ltd.",네이처셀,바이오,네이처셀 (KOSDAQ150),19820.0,-1.88,51.2,37800.0,16900.0,-47.6,1.17,,,,Strong Downtrend,0,20276.0,-2.25,False,21536.0,-7.97,False,23230.0,-14.68,False,11.0,0
096530.KQ,096530,Seegene Inc.,씨젠,바이오 진단,"분자진단 시약·장비 제조, 다중 동시 검출 원천기술",25050.0,1.01,56.0,34360.0,21663.0,-27.1,0.78,,39500.0,57.7,Strong Downtrend,1,24386.0,2.72,False,24506.0,2.22,False,26480.0,-5.4,False,47.0,0
014620.KQ,014620,"Sung Kwang Bend Co.,Ltd.",성광벤드,산업재,"Sung Kwang Bend Co.,Ltd. engages in the manufacture and sale of pipe fittings in South Korea and internationally. The co",47750.0,1.06,72.3,48300.0,24750.0,-1.1,0.57,,39750.0,-16.8,Strong Uptrend,5,36408.0,31.15,False,32075.0,48.87,False,31588.0,51.16,False,5.0,0
035760.KQ,035760,"CJ ENM CO., Ltd.",CJ ENM,커뮤니케이션 서비스,"CJ ENM CO., Ltd., together with its subsidiaries, engages in media platform, film/drama, music, and commerce businesses",55400.0,0.0,44.6,81800.0,52000.0,-32.3,0.68,,78214.0,41.2,Strong Downtrend,0,62838.0,-11.84,False,63434.0,-12.67,False,66565.0,-16.77,False,28.0,0
023160.KQ,023160,Tae Kwang Corporation,태광,기계·로봇,태광 (KOSDAQ150),47500.0,1.17,68.1,48500.0,17571.0,-2.1,0.42,,43000.0,-9.5,Strong Uptrend,5,34753.0,36.68,False,29388.0,61.63,False,26007.0,82.64,False,15.0,0
388720.KQ,388720,"Yuil Robotics Co., Ltd.",유일로보틱스,기계·로봇,유일로보틱스 (KOSDAQ150),101200.0,-1.75,56.2,150700.0,61200.0,-32.8,0.71,,,,Neutral,3,104840.0,-3.47,False,96851.0,4.49,False,85452.0,18.43,False,33.0,0
124500.KQ,124500,"ITCENGLOBAL CO., Ltd.",아이티센글로벌,기술,"ITCENGLOBAL CO., Ltd. engages in the provision of consulting, ICT, and outsourcing services and solutions in South Korea",54800.0,5.38,55.7,71900.0,6240.0,-23.8,0.96,,,,Strong Uptrend,5,53318.0,2.78,False,40390.0,35.68,False,29201.0,87.66,False,51.0,0
032500.KQ,032500,Kmw Inc.,케이엠더블유,기술,"Kmw Inc. develops and produces equipment, and parts and components for mobile communication base stations. Its products",29750.0,4.2,53.4,34100.0,7850.0,-12.8,0.43,,,,Strong Uptrend,5,24669.0,20.6,False,20094.0,48.05,False,16258.0,82.99,False,51.0,0
033790.KQ,033790,Fino Inc.,피노,기술,"Fino Inc. operates as an information and communication, and game development company in South Korea and internationally. The company offers communication equipm",14400.0,1.48,81.1,14400.0,3575.0,0.0,0.25,,,,Strong Uptrend,5,7540.0,90.98,False,6299.0,128.61,False,5324.0,170.47,False,15.0,0
161580.KQ,161580,"Philoptics Co., Ltd.",필옵틱스,산업재,"Philoptics Co., Ltd., together with its subsidiaries, manufactures and sells OLED display laser processing equipment in",49350.0,-0.2,59.2,57300.0,28950.0,-13.9,0.54,,,,Uptrend,4,45492.0,8.48,False,45125.0,9.36,False,40205.0,22.75,False,45.0,0
204270.KQ,204270,"JNTC Co., Ltd.",제이앤티씨,기술,"JNTC Co., Ltd. manufactures and sells mobile device components, specializing in tempered glass and connectors in South K",19830.0,0.92,58.1,29450.0,13700.0,-32.7,0.75,,26000.0,31.1,Downtrend,2,19298.0,2.76,False,20177.0,-1.72,True,19735.0,0.48,True,55.0,2
056190.KQ,056190,SFA Engineering Corporation,에스에프에이,산업재,"SFA Engineering Corporation manufactures and sells display equipment, logistics systems, secondary battery, semiconducto",31950.0,-0.31,61.3,35650.0,19819.0,-10.4,0.78,,26750.0,-16.3,Strong Uptrend,5,30170.0,5.9,False,27159.0,17.64,False,25216.0,26.71,False,41.0,0
086450.KQ,086450,"DongKook Pharmaceutical Co., Ltd.",동국제약,제약,동국제약 (KOSDAQ150),24600.0,-1.2,49.9,29900.0,15200.0,-17.7,0.4,,45000.0,82.9,Strong Uptrend,5,21797.0,12.86,False,19825.0,24.09,False,18833.0,30.62,False,71.0,0
328130.KQ,328130,Lunit Inc.,루닛,헬스케어,Lunit Inc. provides AI-powered software and solutions for cancer diagnostics and therapeutics in South Korea. It offers,41200.0,7.15,64.8,57600.0,31800.0,-28.5,1.8,,30000.0,-27.2,Strong Downtrend,1,37672.0,9.37,False,38888.0,5.95,False,41966.0,-1.83,True,26.0,1
171090.KQ,171090,"SUNIC SYSTEM Co., Ltd.",선익시스템,기술,"SUNIC SYSTEM Co., Ltd. manufactures and sells OLED deposition equipment and semiconductor vacuum equipment in Korea. It",105400.0,-3.92,53.8,131000.0,33750.0,-19.5,0.45,,164500.0,56.1,Strong Uptrend,5,101305.0,4.04,False,76633.0,37.54,False,58215.0,81.05,False,71.0,0
082270.KQ,082270,"GemVax&KAEL Co.,Ltd",젬백스,반도체 장비,젬백스 (KOSDAQ150),25000.0,0.0,36.6,69800.0,23100.0,-64.2,0.77,,,,Strong Downtrend,1,35615.0,-29.8,False,33915.0,-26.29,False,43048.0,-41.93,False,10.0,0
295310.KQ,295310,HVM,에이치브이엠,원자재,"Hvm, Co.,Ltd. produces and sells special metals in Korea. The company offers special nickel alloy for use in parts of ai",89700.0,-1.75,50.6,112100.0,19560.0,-20.0,0.39,,,,Strong Uptrend,5,88492.0,1.37,True,67372.0,33.14,False,47230.0,89.92,False,55.0,1
293490.KQ,293490,Kakao Games Corp.,카카오게임즈,게임,"카카오 게임 퍼블리싱, 오딘·아키에이지 워",12390.0,0.81,46.1,23500.0,11510.0,-47.3,0.7,,13508.0,9.0,Strong Downtrend,0,13626.0,-9.07,False,14632.0,-15.32,False,15591.0,-20.53,False,11.0,0
253450.KQ,253450,Studio Dragon Corporation,스튜디오드래곤,커뮤니케이션 서비스,"Studio Dragon Corporation, a drama studio, produces and provides drama contents worldwide. The company was founded in 20",35550.0,0.85,44.9,56000.0,33400.0,-36.5,0.68,,52208.0,46.9,Strong Downtrend,0,39932.0,-10.97,False,40933.0,-13.15,False,44009.0,-19.22,False,28.0,0
078160.KQ,078160,"MEDIPOST Co., Ltd.",메디포스트,바이오,메디포스트 (KOSDAQ150),28000.0,3.32,67.3,28000.0,8100.0,0.0,1.38,,,,Strong Uptrend,5,22900.0,22.27,False,20137.0,39.05,False,15908.0,76.01,False,25.0,0
044490.KQ,044490,"Taewoong Co.,Ltd",태웅,산업재,"Taewoong Co.,Ltd manufactures and sells open-die forgings and ring rolled products in South Korea and internationally. T",54100.0,2.46,60.3,57300.0,13830.0,-5.6,0.72,,46500.0,-14.0,Strong Uptrend,5,42501.0,27.29,False,34792.0,55.5,False,33377.0,62.09,False,35.0,0
121600.KQ,121600,"Advanced Nano Products Co., Ltd.",나노신소재,원자재,"Advanced Nano Products Co., Ltd. engages in the manufacturing materials used in thin-film solar cells, display panels, a",88400.0,2.67,68.6,88800.0,44188.0,-0.5,0.79,,86500.0,-2.1,Strong Uptrend,5,69253.0,27.65,False,62742.0,40.89,False,57647.0,53.35,False,15.0,0
348370.KQ,348370,"Enchem Co., Ltd.",엔켐,산업재,"Enchem Co., Ltd. manufactures and sells electrolytes and additives for secondary batteries and EDLC. The company offers",47100.0,-1.05,51.4,97900.0,29950.0,-51.9,0.38,,,,Strong Downtrend,0,56824.0,-17.11,False,63112.0,-25.37,False,66489.0,-29.16,False,11.0,0
056080.KQ,056080,"Yujin Robot Co., Ltd.",유진로봇,기계·로봇,유진로봇 (KOSDAQ150),26950.0,-2.88,53.2,45700.0,7310.0,-41.0,1.06,,,,Uptrend,4,29605.0,-8.97,False,23148.0,16.42,False,17126.0,57.36,False,35.0,0
174900.KQ,174900,AbClon Inc.,앱클론,헬스케어,AbClon Inc. engages in the research and development of antibody drugs in South Korea and Sweden. The company's products,50400.0,-3.08,42.7,89100.0,9180.0,-43.4,0.47,,,,Neutral,3,61889.0,-18.56,False,52026.0,-3.13,False,32493.0,55.11,False,22.0,0
074600.KQ,074600,Wonik QnC Corporation,원익QnC,기술,Wonik QnC Corporation manufactures and sells quartz and ceramic wares used in the production of semiconductor wafers in,38700.0,-0.77,65.9,39000.0,16111.0,-0.8,0.74,,38667.0,-0.1,Strong Uptrend,5,32424.0,19.36,False,27165.0,42.46,False,23259.0,66.39,False,15.0,0
122870.KQ,122870,YG Entertainment Inc.,와이지엔터테인먼트,엔터테인먼트,"K-팝 기획사, BLACKPINK·BIGBANG·TREASURE",55000.0,0.92,49.2,107400.0,49900.0,-48.8,0.77,,84432.0,53.5,Strong Downtrend,0,61633.0,-10.76,False,63964.0,-14.01,False,77361.0,-28.9,False,31.0,0
358570.KQ,358570,"GI Innovation, Inc.",지아이이노베이션,바이오,지아이이노베이션 (KOSDAQ150),16550.0,5.01,62.2,24000.0,11610.0,-31.0,1.36,,,,Strong Downtrend,1,14362.0,15.23,False,15669.0,5.62,False,17162.0,-3.57,False,21.0,0
126340.KQ,126340,"VINA TECH Co.,Ltd.",비나텍,전기장비,비나텍 (KOSDAQ150),183400.0,29.98,73.9,183400.0,23252.0,0.0,4.64,,160000.0,-12.8,Strong Uptrend,5,123483.0,48.52,False,97149.0,88.78,False,66723.0,174.87,False,10.0,0
094170.KQ,094170,"Dongwoon Anatech Co., Ltd.",동운아나텍,기술,"Dongwoon Anatech Co., Ltd. manufactures and sells analog semiconductors in South Korea, China, Taiwan, Japan, and internationally. The company offers ICs for im",47500.0,-0.73,79.2,47850.0,16244.0,-0.7,1.22,,,,Strong Uptrend,5,31625.0,50.2,False,29161.0,62.89,False,23673.0,100.65,False,15.0,0
476060.KQ,476060,Onconic Therapeutics,온코닉테라퓨틱스,헬스케어,"Onconic Therapeutics Inc. engages in the research and development of anti-cancer therapy in South Korea. It develops Zastaprazan (OCN-101), a potassium-competit",21900.0,-0.45,48.7,26300.0,5025.0,-16.7,0.54,,,,Strong Uptrend,5,21299.0,2.82,False,19700.0,11.17,False,14203.0,54.19,False,51.0,0
372320.KQ,372320,Curocell,큐로셀,헬스케어,"Curocell Inc., a cell gene therapy development company, engages in the development and manufacturing of pharmaceuticals. It provides research and development se",65000.0,0.93,67.4,65000.0,26000.0,0.0,1.12,,,,Strong Uptrend,5,52808.0,23.09,False,48834.0,33.1,False,41857.0,55.29,False,25.0,0
365340.KQ,365340,"SungEel HiTech Co., Ltd.",성일하이텍,산업재,"SungEel HiTech Co., Ltd. operates as a recycling company in South Korea. The company enages in the lithium secondary battery recycling business. It serves recyc",84500.0,7.23,75.3,84500.0,30250.0,0.0,0.95,,71600.0,-15.3,Strong Uptrend,5,64008.0,32.01,False,54346.0,55.49,False,45459.0,85.88,False,5.0,0
050890.KQ,050890,"SOLiD, Inc.",쏠리드,통신장비,쏠리드 (KOSDAQ150),16070.0,0.88,54.2,18160.0,6028.0,-11.5,0.18,,,,Strong Uptrend,5,12394.0,29.66,False,10022.0,60.35,False,8402.0,91.26,False,51.0,0
006730.KQ,006730,"Seobu T&D Co., Ltd.",서부T&D,경기 소비재,"Seobu T&D Co., Ltd. engages in the tourist hotel business in South Korea. It is also involved in the new business, complex shopping mall business, hotel flex bu",15850.0,6.81,68.6,18580.0,5605.0,-14.7,2.62,,20333.0,28.3,Strong Uptrend,5,15014.0,5.57,False,13572.0,16.78,False,11271.0,40.63,False,56.0,0
033100.KQ,033100,"Cheryong Electric Co.,Ltd.",제룡전기,산업재,"Cheryong Electric Co.,Ltd. manufactures and sells power electric equipment in South Korea. It offers transformers, such as amorphous, solid insulation distribut",66100.0,10.35,77.4,66100.0,29377.0,0.0,4.53,,,,Strong Uptrend,5,51138.0,29.26,False,43787.0,50.96,False,39782.0,66.16,False,20.0,0
036810.KQ,036810,Fine Semitech Corp.,에프에스티,기술,Fine Semitech Corp. develops and supplies products to semiconductor and FPD industries in South Korea and internationally. It operates through Materials Divisio,43200.0,-1.14,53.0,49550.0,16188.0,-12.8,0.46,,48000.0,11.1,Strong Uptrend,5,41445.0,4.23,False,36550.0,18.19,False,30027.0,43.87,False,57.0,0
032190.KQ,032190,Daou Data Corp.,다우데이타,기술,"Daou Data Corp. provides IT and online/offline payment infrastructure services in South Korea and internationally. It offers KIWOOM pay VAN services, including",23950.0,-0.62,49.3,30600.0,11210.0,-21.7,0.6,,,,Uptrend,4,24892.0,-3.78,False,21837.0,9.68,False,19266.0,24.31,False,45.0,0
241710.KQ,241710,"Cosmecca Korea Co., Ltd.",코스메카코리아,필수 소비재,"Cosmecca Korea Co., Ltd. engages in the research and development, manufacture, and sale of skincare products in South Korea and internationally. It offers skinc",84300.0,-1.17,54.6,103000.0,40737.0,-18.2,0.99,,112333.0,33.3,Strong Uptrend,5,83762.0,0.64,True,77459.0,8.83,False,69367.0,21.53,False,75.0,1
009520.KQ,009520,"POSCO M-TECH Co., Ltd.",포스코엠텍,철강,포스코엠텍 (KOSDAQ150),21150.0,-1.4,66.0,21450.0,10454.0,-1.4,0.86,,,,Strong Uptrend,5,18793.0,12.54,False,17567.0,20.4,False,15299.0,38.24,False,25.0,0
033500.KQ,033500,"Dongsung FineTec Co., Ltd.",동성화인텍,화학,동성화인텍 (KOSDAQ150),29250.0,-1.68,60.7,33598.0,21362.0,-12.9,0.58,,41000.0,40.2,Neutral,3,27165.0,7.68,False,27107.0,7.91,False,27046.0,8.15,False,59.0,0
102710.KQ,102710,"ENF Technology Co., Ltd.",이엔에프테크놀로지,반도체 장비,이엔에프테크놀로지 (KOSDAQ150),60300.0,-2.43,60.6,62700.0,24721.0,-3.8,1.39,,59000.0,-2.2,Uptrend,4,55392.0,8.86,False,51133.0,17.93,False,45860.0,31.49,False,29.0,0
399720.KQ,399720,"Gaonchips Co., Ltd.",가온칩스,기술,"Gaonchips Co., Ltd. designs and manufactures semiconductors. The company offers SoC solutions, turnkey solutions, IP solutions, and MPW services. Gaonchips Co.,",71700.0,-4.65,57.8,79900.0,38700.0,-10.3,1.8,,,,Strong Uptrend,5,65217.0,9.94,False,59105.0,21.31,False,52762.0,35.89,False,56.0,0
046890.KQ,046890,"Seoul Semiconductor Co., Ltd.",서울반도체,기술,"Seoul Semiconductor Co., Ltd. manufactures and sells light emitting diodes (LEDs) products worldwide. The company offers high and mid power products; low power",14320.0,-3.24,72.4,14800.0,5830.0,-3.2,1.26,,7000.0,-51.1,Strong Uptrend,5,9832.0,45.65,False,8071.0,77.43,False,7410.0,93.25,False,5.0,0
053610.KQ,053610,"Protec Co., Ltd.",프로텍,기술,"Protec Co., Ltd. manufactures and sells semiconductor packaging equipment and automated pneumatic parts in South Korea. The company provides dispensers, precisi",81200.0,4.64,76.8,81200.0,21193.0,0.0,1.62,,48000.0,-40.9,Strong Uptrend,5,58382.0,39.08,False,46398.0,75.01,False,36666.0,121.46,False,10.0,0
199800.KQ,199800,ToolGen Incorporated,툴젠,헬스케어,"ToolGen Incorporated, a biotechnology company, focuses on the development of genome editing technology in South Korea. The company develops clustered regularly",89100.0,-5.91,61.4,99900.0,27000.0,-10.8,0.63,,,,Strong Uptrend,5,60528.0,47.2,False,59725.0,49.18,False,47933.0,85.88,False,51.0,0
083450.KQ,083450,GST,GST,반도체 장비,GST (KOSDAQ150),49600.0,7.36,79.6,49600.0,16809.0,0.0,0.97,,,,Strong Uptrend,5,32097.0,54.53,False,29472.0,68.3,False,24874.0,99.41,False,15.0,0
389470.KQ,389470,인벤티지랩,인벤티지랩,Unknown,인벤티지랩 (KOSDAQ),64100.0,2.89,46.7,99500.0,17000.0,-35.6,2.69,,,,Downtrend,2,73880.0,-13.24,False,74896.0,-14.41,False,57492.0,11.49,False,32.0,0
